Region,Region name,Year,Symbol,Value,Label,Unit
EU28_X_CY_MT,Former EU28 except CY and MT,1995,M,4511.094795975206,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1996,A,118.41626771212948,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,1996,B,643.7814236887712,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1996,D,1395.7718756840895,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1996,F,9913.559817064695,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1996,H,9198.20958834816,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1996,M,4561.822166190914,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1997,A,119.965443071457,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,1997,B,649.3988394987033,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1997,D,1403.2856714557993,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1997,F,9877.922911719741,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1997,H,9512.12759361373,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1997,M,4584.638130416761,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1998,A,119.65027472135428,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,1998,B,652.6764208003652,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1998,D,1389.797159618805,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1998,F,9889.667835155926,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1998,H,9546.884665991458,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1998,M,4590.9671509990785,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1999,A,116.91400305188499,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,1999,B,644.65755765738,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1999,D,1345.2889696609432,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1999,F,9890.924109114163,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1999,H,9311.917991450959,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,1999,M,4570.382739139978,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2000,A,115.727141431983,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2000,B,644.3663891914616,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2000,D,1321.2495592555115,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2000,F,9621.697074019865,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2000,H,9156.301602197562,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2000,M,4460.3885738363915,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2001,A,114.41842540565531,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2001,B,591.5473457863745,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2001,D,1306.8628201205554,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2001,F,9581.2790391585,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2001,H,9088.43058794624,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2001,M,4375.735310565621,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,A,113.01777661972594,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2002,B,586.4132733586322,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,D,1271.1459419817747,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,F,9403.708896239066,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,H,9175.391573679917,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,M,4413.305326629017,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,A,111.52783650494342,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2003,B,589.4551971665907,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,D,1245.403378624968,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,F,9611.681652842452,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,H,8466.615005974701,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,M,4404.158622299207,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,A,112.6462550363005,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2004,B,597.4481076021542,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,D,1250.1855191639654,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,F,9376.38157113449,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,H,10045.170066626495,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,M,4411.120141443475,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,A,111.82301352190468,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2005,B,624.904477345714,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,D,1228.4211097824364,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,F,9159.866685684314,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,H,9388.319429802927,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,M,4480.352272834776,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,A,110.36157741291169,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2006,B,649.1622640934526,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,D,1203.969778999904,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,F,9111.769312789698,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,H,9099.64388073002,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,M,4469.9728704823465,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,A,108.37439188189907,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2007,B,599.4764971860534,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,D,1175.377577256343,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,F,9730.58270534586,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,H,8839.773981616734,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,M,4451.777215909264,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,A,111.39433634256709,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2008,B,602.2786274995727,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,D,1197.5146395407323,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,F,8548.135433621597,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,H,9904.293781243437,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,M,4430.606212602615,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,A,110.41505549156946,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2009,B,597.1947431767261,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,D,1178.7754594537998,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,F,8744.145258065877,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,H,9728.528796914767,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,M,4432.154415718111,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,A,108.63955258207129,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2010,B,627.9935212488888,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,D,1156.0652210949331,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,F,9359.748958546754,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,H,9499.631200876382,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,M,4515.30565112446,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,A,109.29454625339304,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2011,B,631.8282672448493,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,D,1161.0959369878642,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,F,9059.656103247118,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,H,9753.497202219663,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,M,4493.625818253977,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,A,109.26016566975069,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2012,B,636.8361434926217,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,D,1160.1931305519743,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,F,9283.3323709484,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,H,9488.717954155214,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,M,4500.129721954699,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,A,109.90932710862637,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2013,B,640.0030254189077,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,D,1166.9596003375418,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,F,9759.237269614223,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,H,10107.19849755682,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,M,4540.197014345114,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,A,110.77026934557294,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2014,B,677.0034372998018,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,D,1174.8441723367462,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,F,9926.496712407376,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,H,10870.752096104805,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,M,4634.5520659125905,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,A,110.15144047181549,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2015,B,637.906147739809,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,D,1170.59809443977,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,F,9780.958731782957,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,H,10485.801010169718,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,M,4705.542317740642,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,A,110.00099662834002,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2016,B,629.4484023160733,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,D,1167.9023037537852,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,F,10104.505127705275,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,H,10162.225605840751,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,M,4740.26594600362,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,A,109.7919055318124,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2017,B,635.776765345963,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,D,1168.885966580643,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,F,10214.877245841362,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,H,10553.757682626207,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,M,4790.193471949171,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,A,108.69372839034322,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2018,B,622.4352241626159,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,D,1154.5891538902129,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,F,9731.964443487244,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,H,10011.124356448547,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,M,4772.8656894330725,Manure to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,A,109.30311255733284,Cropland in use,Mha
EU28_X_CY_MT,Former EU28 except CY and MT,2019,B,636.9703465925068,Symbiotic fixation in cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,D,1160.0813270425015,Atmospheric deposition to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,F,9693.068281401946,Synthetic fertilizer to cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,H,10527.839399625675,Cropland harvest,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,M,4794.293249883331,Manure to cropland,Gg N
FI,Finland,1961,A,2.5714371607391917,Cropland in use,Mha
FI,Finland,1961,B,53.78569763944235,Symbiotic fixation in cropland,Gg N
FI,Finland,1961,D,9.648502938951466,Atmospheric deposition to cropland,Gg N
FI,Finland,1961,F,59.105,Synthetic fertilizer to cropland,Gg N
FI,Finland,1961,H,182.6244794295457,Cropland harvest,Gg N
FI,Finland,1961,M,83.91418594716268,Manure to cropland,Gg N
FI,Finland,1962,A,2.586905569542977,Cropland in use,Mha
FI,Finland,1962,B,53.68367262879669,Symbiotic fixation in cropland,Gg N
FI,Finland,1962,D,9.626465092093929,Atmospheric deposition to cropland,Gg N
FI,Finland,1962,F,62.005,Synthetic fertilizer to cropland,Gg N
FI,Finland,1962,H,172.17565858940648,Cropland harvest,Gg N
FI,Finland,1962,M,85.20637195246165,Manure to cropland,Gg N
FI,Finland,1963,A,2.598280342311704,Cropland in use,Mha
FI,Finland,1963,B,54.5965348147559,Symbiotic fixation in cropland,Gg N
FI,Finland,1963,D,9.588362959615646,Atmospheric deposition to cropland,Gg N
FI,Finland,1963,F,77.56,Synthetic fertilizer to cropland,Gg N
FI,Finland,1963,H,184.0686521643031,Cropland harvest,Gg N
FI,Finland,1963,M,86.18292712460851,Manure to cropland,Gg N
FI,Finland,1964,A,2.6202972631750376,Cropland in use,Mha
FI,Finland,1964,B,53.25771595461081,Symbiotic fixation in cropland,Gg N
FI,Finland,1964,D,9.588499606755846,Atmospheric deposition to cropland,Gg N
FI,Finland,1964,F,92.792,Synthetic fertilizer to cropland,Gg N
FI,Finland,1964,H,177.2189127280568,Cropland harvest,Gg N
FI,Finland,1964,M,87.00769529672365,Manure to cropland,Gg N
FI,Finland,1965,A,2.623034899217954,Cropland in use,Mha
FI,Finland,1965,B,53.571802526407865,Symbiotic fixation in cropland,Gg N
FI,Finland,1965,D,9.517320950398863,Atmospheric deposition to cropland,Gg N
FI,Finland,1965,F,104.806,Synthetic fertilizer to cropland,Gg N
FI,Finland,1965,H,188.42037651138196,Cropland harvest,Gg N
FI,Finland,1965,M,84.64157686144652,Manure to cropland,Gg N
FI,Finland,1966,A,2.62793477957529,Cropland in use,Mha
FI,Finland,1966,B,54.4196220470356,Symbiotic fixation in cropland,Gg N
FI,Finland,1966,D,9.45375127642804,Atmospheric deposition to cropland,Gg N
FI,Finland,1966,F,102.991,Synthetic fertilizer to cropland,Gg N
FI,Finland,1966,H,185.10567626456418,Cropland harvest,Gg N
FI,Finland,1966,M,84.32574238423385,Manure to cropland,Gg N
FI,Finland,1967,A,2.6406588624440954,Cropland in use,Mha
FI,Finland,1967,B,53.45503343771678,Symbiotic fixation in cropland,Gg N
FI,Finland,1967,D,9.417782893794687,Atmospheric deposition to cropland,Gg N
FI,Finland,1967,F,107.177,Synthetic fertilizer to cropland,Gg N
FI,Finland,1967,H,188.41700215906798,Cropland harvest,Gg N
FI,Finland,1967,M,82.53428369391409,Manure to cropland,Gg N
FI,Finland,1968,A,2.6466208488952647,Cropland in use,Mha
FI,Finland,1968,B,53.71889262667043,Symbiotic fixation in cropland,Gg N
FI,Finland,1968,D,9.357119385931863,Atmospheric deposition to cropland,Gg N
FI,Finland,1968,F,115.62799999999999,Synthetic fertilizer to cropland,Gg N
FI,Finland,1968,H,191.73613904707165,Cropland harvest,Gg N
FI,Finland,1968,M,83.70480371833622,Manure to cropland,Gg N
FI,Finland,1969,A,2.4963100558277183,Cropland in use,Mha
FI,Finland,1969,B,49.86954311753534,Symbiotic fixation in cropland,Gg N
FI,Finland,1969,D,8.748422322316298,Atmospheric deposition to cropland,Gg N
FI,Finland,1969,F,159.955,Synthetic fertilizer to cropland,Gg N
FI,Finland,1969,H,183.9863890968254,Cropland harvest,Gg N
FI,Finland,1969,M,85.37680496107498,Manure to cropland,Gg N
FI,Finland,1970,A,2.4770057960239886,Cropland in use,Mha
FI,Finland,1970,B,47.71595784296166,Symbiotic fixation in cropland,Gg N
FI,Finland,1970,D,8.604093561571903,Atmospheric deposition to cropland,Gg N
FI,Finland,1970,F,169.373,Synthetic fertilizer to cropland,Gg N
FI,Finland,1970,H,183.64825394629335,Cropland harvest,Gg N
FI,Finland,1970,M,81.93776056726377,Manure to cropland,Gg N
FI,Finland,1971,A,2.4712240332401665,Cropland in use,Mha
FI,Finland,1971,B,47.55737148808889,Symbiotic fixation in cropland,Gg N
FI,Finland,1971,D,8.50751290712673,Atmospheric deposition to cropland,Gg N
FI,Finland,1971,F,182.108,Synthetic fertilizer to cropland,Gg N
FI,Finland,1971,H,187.0733334555828,Cropland harvest,Gg N
FI,Finland,1971,M,83.28279477212429,Manure to cropland,Gg N
FI,Finland,1972,A,2.371525087331295,Cropland in use,Mha
FI,Finland,1972,B,43.47854154102077,Symbiotic fixation in cropland,Gg N
FI,Finland,1972,D,8.090875202502358,Atmospheric deposition to cropland,Gg N
FI,Finland,1972,F,179.44,Synthetic fertilizer to cropland,Gg N
FI,Finland,1972,H,173.72004669194368,Cropland harvest,Gg N
FI,Finland,1972,M,82.8127306161073,Manure to cropland,Gg N
FI,Finland,1973,A,2.3563894088218604,Cropland in use,Mha
FI,Finland,1973,B,42.16580062716478,Symbiotic fixation in cropland,Gg N
FI,Finland,1973,D,7.9662946967293236,Atmospheric deposition to cropland,Gg N
FI,Finland,1973,F,206.66,Synthetic fertilizer to cropland,Gg N
FI,Finland,1973,H,165.91025490987596,Cropland harvest,Gg N
FI,Finland,1973,M,83.08505116146213,Manure to cropland,Gg N
FI,Finland,1974,A,2.3920799657900678,Cropland in use,Mha
FI,Finland,1974,B,41.368812798842,Symbiotic fixation in cropland,Gg N
FI,Finland,1974,D,8.012907220126024,Atmospheric deposition to cropland,Gg N
FI,Finland,1974,F,226.442,Synthetic fertilizer to cropland,Gg N
FI,Finland,1974,H,164.00309474916543,Cropland harvest,Gg N
FI,Finland,1974,M,82.03048206494282,Manure to cropland,Gg N
FI,Finland,1975,A,2.404831698174,Cropland in use,Mha
FI,Finland,1975,B,41.66635559521601,Symbiotic fixation in cropland,Gg N
FI,Finland,1975,D,7.98118051988965,Atmospheric deposition to cropland,Gg N
FI,Finland,1975,F,199.315,Synthetic fertilizer to cropland,Gg N
FI,Finland,1975,H,177.16608064509765,Cropland harvest,Gg N
FI,Finland,1975,M,81.50795295568881,Manure to cropland,Gg N
FI,Finland,1976,A,2.426891635163562,Cropland in use,Mha
FI,Finland,1976,B,40.8164576023411,Symbiotic fixation in cropland,Gg N
FI,Finland,1976,D,7.979268382011578,Atmospheric deposition to cropland,Gg N
FI,Finland,1976,F,161.377,Synthetic fertilizer to cropland,Gg N
FI,Finland,1976,H,185.4828179788157,Cropland harvest,Gg N
FI,Finland,1976,M,84.69514083420327,Manure to cropland,Gg N
FI,Finland,1977,A,2.274163776291065,Cropland in use,Mha
FI,Finland,1977,B,40.976388807998326,Symbiotic fixation in cropland,Gg N
FI,Finland,1977,D,7.406724125807213,Atmospheric deposition to cropland,Gg N
FI,Finland,1977,F,168.385,Synthetic fertilizer to cropland,Gg N
FI,Finland,1977,H,164.24077424610508,Cropland harvest,Gg N
FI,Finland,1977,M,83.23731441391124,Manure to cropland,Gg N
FI,Finland,1978,A,2.3018995851467845,Cropland in use,Mha
FI,Finland,1978,B,40.60460832743092,Symbiotic fixation in cropland,Gg N
FI,Finland,1978,D,7.4258011487518,Atmospheric deposition to cropland,Gg N
FI,Finland,1978,F,183.322,Synthetic fertilizer to cropland,Gg N
FI,Finland,1978,H,165.7765634743231,Cropland harvest,Gg N
FI,Finland,1978,M,85.4720966834241,Manure to cropland,Gg N
FI,Finland,1979,A,2.3099402939826064,Cropland in use,Mha
FI,Finland,1979,B,41.18876021407009,Symbiotic fixation in cropland,Gg N
FI,Finland,1979,D,7.380235398380653,Atmospheric deposition to cropland,Gg N
FI,Finland,1979,F,196.24099999999999,Synthetic fertilizer to cropland,Gg N
FI,Finland,1979,H,171.48243259721966,Cropland harvest,Gg N
FI,Finland,1979,M,86.19993570775333,Manure to cropland,Gg N
FI,Finland,1980,A,2.2610593661468448,Cropland in use,Mha
FI,Finland,1980,B,41.16586579951679,Symbiotic fixation in cropland,Gg N
FI,Finland,1980,D,7.154069820687215,Atmospheric deposition to cropland,Gg N
FI,Finland,1980,F,196.93599999999998,Synthetic fertilizer to cropland,Gg N
FI,Finland,1980,H,174.87701141461622,Cropland harvest,Gg N
FI,Finland,1980,M,89.3937900016409,Manure to cropland,Gg N
FI,Finland,1981,A,2.234203212710723,Cropland in use,Mha
FI,Finland,1981,B,40.551168311250976,Symbiotic fixation in cropland,Gg N
FI,Finland,1981,D,6.999935846674276,Atmospheric deposition to cropland,Gg N
FI,Finland,1981,F,183.581,Synthetic fertilizer to cropland,Gg N
FI,Finland,1981,H,154.83920935451278,Cropland harvest,Gg N
FI,Finland,1981,M,91.25858254506076,Manure to cropland,Gg N
FI,Finland,1982,A,2.2518563948233967,Cropland in use,Mha
FI,Finland,1982,B,41.1394866546141,Symbiotic fixation in cropland,Gg N
FI,Finland,1982,D,6.985538028150477,Atmospheric deposition to cropland,Gg N
FI,Finland,1982,F,215.99099999999999,Synthetic fertilizer to cropland,Gg N
FI,Finland,1982,H,176.14524262462365,Cropland harvest,Gg N
FI,Finland,1982,M,89.77177502027644,Manure to cropland,Gg N
FI,Finland,1983,A,2.2723093309902938,Cropland in use,Mha
FI,Finland,1983,B,40.432188694133124,Symbiotic fixation in cropland,Gg N
FI,Finland,1983,D,6.9786458144141665,Atmospheric deposition to cropland,Gg N
FI,Finland,1983,F,204.775,Synthetic fertilizer to cropland,Gg N
FI,Finland,1983,H,182.89943756755594,Cropland harvest,Gg N
FI,Finland,1983,M,92.18131305142286,Manure to cropland,Gg N
FI,Finland,1984,A,2.20206619435074,Cropland in use,Mha
FI,Finland,1984,B,38.371398028908914,Symbiotic fixation in cropland,Gg N
FI,Finland,1984,D,6.694751902656694,Atmospheric deposition to cropland,Gg N
FI,Finland,1984,F,196.06,Synthetic fertilizer to cropland,Gg N
FI,Finland,1984,H,173.37187909313104,Cropland harvest,Gg N
FI,Finland,1984,M,87.91799109314725,Manure to cropland,Gg N
FI,Finland,1985,A,2.2225607406963275,Cropland in use,Mha
FI,Finland,1985,B,37.217784984507745,Symbiotic fixation in cropland,Gg N
FI,Finland,1985,D,6.688259920724999,Atmospheric deposition to cropland,Gg N
FI,Finland,1985,F,202.0,Synthetic fertilizer to cropland,Gg N
FI,Finland,1985,H,169.57957299609907,Cropland harvest,Gg N
FI,Finland,1985,M,86.16429273829424,Manure to cropland,Gg N
FI,Finland,1986,A,2.1665480897869065,Cropland in use,Mha
FI,Finland,1986,B,36.45180686972729,Symbiotic fixation in cropland,Gg N
FI,Finland,1986,D,6.452637468413215,Atmospheric deposition to cropland,Gg N
FI,Finland,1986,F,218.0,Synthetic fertilizer to cropland,Gg N
FI,Finland,1986,H,167.4274853529242,Cropland harvest,Gg N
FI,Finland,1986,M,85.62393940309336,Manure to cropland,Gg N
FI,Finland,1987,A,2.054830987330312,Cropland in use,Mha
FI,Finland,1987,B,34.0676684176956,Symbiotic fixation in cropland,Gg N
FI,Finland,1987,D,6.0563023666059355,Atmospheric deposition to cropland,Gg N
FI,Finland,1987,F,215.0,Synthetic fertilizer to cropland,Gg N
FI,Finland,1987,H,132.9524159627749,Cropland harvest,Gg N
FI,Finland,1987,M,83.79002625162437,Manure to cropland,Gg N
FI,Finland,1988,A,2.1041566368791167,Cropland in use,Mha
FI,Finland,1988,B,32.67254757627925,Symbiotic fixation in cropland,Gg N
FI,Finland,1988,D,6.13654766776039,Atmospheric deposition to cropland,Gg N
FI,Finland,1988,F,211.0,Synthetic fertilizer to cropland,Gg N
FI,Finland,1988,H,143.9690613979623,Cropland harvest,Gg N
FI,Finland,1988,M,80.9116653333199,Manure to cropland,Gg N
FI,Finland,1989,A,2.064388564494856,Cropland in use,Mha
FI,Finland,1989,B,32.59251800023343,Symbiotic fixation in cropland,Gg N
FI,Finland,1989,D,5.956664804074362,Atmospheric deposition to cropland,Gg N
FI,Finland,1989,F,233.0,Synthetic fertilizer to cropland,Gg N
FI,Finland,1989,H,163.5893609626139,Cropland harvest,Gg N
FI,Finland,1989,M,82.27704121509076,Manure to cropland,Gg N
